fecha_hora,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,fecha,hora,dia_semana,viene_de_10m,viene_de_100m,viene_de_10m_detalle,viene_de_100m_detalle,va_hacia_10m,va_hacia_100m
2026-09-20 04:00:00,1.6299692,2.50064,6.3401003,30.256361,2026-09-20,4,Sunday,Norte,Noreste,Norte,Nornoreste,Sur,Suroeste
2026-09-20 05:00:00,1.4512063,3.2048087,7.12493,321.8427,2026-09-20,5,Sunday,Norte,Noroeste,Norte,Noroeste,Sur,Sureste
2026-09-20 06:00:00,2.1749482,4.8899083,24.443953,353.6599,2026-09-20,6,Sunday,Noreste,Norte,Nornoreste,Norte,Suroeste,Sur
2026-09-20 07:00:00,2.3051248,2.7534704,51.34017,78.6901,2026-09-20,7,Sunday,Noreste,Este,Noreste,Estenoreste,Suroeste,Oeste
2026-09-20 08:00:00,2.7475805,4.1046314,121.60746,105.25517,2026-09-20,8,Sunday,Sureste,Este,Estesureste,Estesureste,Noroeste,Oeste
2026-09-20 09:00:00,4.6277857,5.5596404,166.50426,150.9455,2026-09-20,9,Sunday,Sur,Sureste,Sursureste,Sursureste,Norte,Noroeste
2026-09-20 10:00:00,7.3799996,8.477216,180.0,176.34785,2026-09-20,10,Sunday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-20 11:00:00,9.422101,11.409785,186.58185,186.3401,2026-09-20,11,Sunday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-20 12:00:00,6.6624317,7.922045,178.45187,181.30193,2026-09-20,12,Sunday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-20 13:00:00,4.4274144,5.2323985,153.43501,153.43501,2026-09-20,13,Sunday,Sureste,Sureste,Sursureste,Sursureste,Noroeste,Noroeste
2026-09-20 14:00:00,6.6818557,8.777654,207.25525,208.14151,2026-09-20,14,Sunday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-20 15:00:00,4.2021422,5.9427266,260.13425,268.26434,2026-09-20,15,Sunday,Oeste,Oeste,Oeste,Oeste,Este,Este
2026-09-20 16:00:00,1.4399999,2.1068459,180.0,250.0168,2026-09-20,16,Sunday,Sur,Oeste,Sur,Oestesuroeste,Norte,Este
2026-09-20 17:00:00,1.7727944,1.0495713,156.0375,210.96368,2026-09-20,17,Sunday,Sureste,Suroeste,Sursureste,Sursuroeste,Noroeste,Noreste
2026-09-20 18:00:00,2.2553935,2.3051248,118.61037,141.34016,2026-09-20,18,Sunday,Sureste,Sureste,Estesureste,Sureste,Noroeste,Noroeste
2026-09-20 19:00:00,2.7059932,5.402999,3.8140097,29.981556,2026-09-20,19,Sunday,Norte,Noreste,Norte,Nornoreste,Sur,Suroeste
2026-09-20 20:00:00,4.752136,7.570707,52.695976,71.99575,2026-09-20,20,Sunday,Noreste,Este,Noreste,Estenoreste,Suroeste,Oeste
2026-09-20 21:00:00,1.1384199,1.7727944,18.435053,66.037506,2026-09-20,21,Sunday,Norte,Noreste,Nornoreste,Estenoreste,Sur,Suroeste
2026-09-20 22:00:00,1.7076298,2.1674871,341.56494,4.763556,2026-09-20,22,Sunday,Norte,Norte,Nornoroeste,Norte,Sur,Sur
2026-09-20 23:00:00,1.08,4.0449967,180.0,147.72438,2026-09-20,23,Sunday,Sur,Sureste,Sur,Sursureste,Norte,Noroeste
