fecha_hora,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,fecha,hora,dia_semana,viene_de_10m,viene_de_100m,viene_de_10m_detalle,viene_de_100m_detalle,va_hacia_10m,va_hacia_100m
2026-09-15 18:00:00,0.17999999,2.6999998,180.0,360.0,2026-09-15,18,Tuesday,Sur,Norte,Sur,Norte,Norte,Sur
2026-09-15 19:00:00,0.0,2.0124612,270.0,206.56499,2026-09-15,19,Tuesday,Oeste,Suroeste,Oeste,Sursuroeste,Este,Noreste
2026-09-15 20:00:00,1.3708391,1.2727921,23.198618,44.999897,2026-09-15,20,Tuesday,Noreste,Noreste,Nornoreste,Noreste,Suroeste,Suroeste
2026-09-15 21:00:00,1.7076298,2.2553935,341.56494,298.61035,2026-09-15,21,Tuesday,Norte,Noroeste,Nornoroeste,Oestenoroeste,Sur,Sureste
2026-09-15 22:00:00,2.4014995,4.4456716,347.00537,301.75943,2026-09-15,22,Tuesday,Norte,Noroeste,Nornoroeste,Oestenoroeste,Sur,Sureste
2026-09-15 23:00:00,3.0811036,5.2478566,353.29025,329.03632,2026-09-15,23,Tuesday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-16 00:00:00,5.2478566,7.3094187,354.09393,350.07382,2026-09-16,0,Wednesday,Norte,Norte,Norte,Norte,Sur,Sur
2026-09-16 01:00:00,5.771239,8.260411,356.42374,348.6901,2026-09-16,1,Wednesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-16 02:00:00,7.613382,11.745604,353.21112,344.89883,2026-09-16,2,Wednesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-16 03:00:00,7.3094187,10.717182,350.07382,330.85202,2026-09-16,3,Wednesday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-16 04:00:00,6.6818557,9.016185,355.36462,333.94656,2026-09-16,4,Wednesday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-16 05:00:00,6.7205353,8.482947,352.30405,342.7184,2026-09-16,5,Wednesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-16 06:00:00,6.924738,8.431228,351.02744,343.8865,2026-09-16,6,Wednesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-16 07:00:00,6.7205353,9.927779,339.62347,337.6198,2026-09-16,7,Wednesday,Norte,Norte,Nornoroeste,Nornoroeste,Sur,Sur
2026-09-16 08:00:00,3.0547013,4.846648,315.0001,338.19852,2026-09-16,8,Wednesday,Noroeste,Norte,Noroeste,Nornoroeste,Sureste,Sur
2026-09-16 09:00:00,2.3400002,3.5455887,292.6199,336.0375,2026-09-16,9,Wednesday,Noroeste,Noroeste,Oestenoroeste,Nornoroeste,Sureste,Sureste
2026-09-16 10:00:00,3.2846913,5.4149795,9.462261,15.42223,2026-09-16,10,Wednesday,Norte,Norte,Norte,Nornoreste,Sur,Sur
2026-09-16 11:00:00,7.0591216,8.643749,160.64091,148.62704,2026-09-16,11,Wednesday,Sur,Sureste,Sursureste,Sursureste,Norte,Noroeste
2026-09-16 12:00:00,12.284916,15.095336,190.9806,188.22664,2026-09-16,12,Wednesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-16 13:00:00,10.62,13.14493,180.0,178.43068,2026-09-16,13,Wednesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-16 14:00:00,9.0645685,11.334284,173.15732,169.93938,2026-09-16,14,Wednesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-16 15:00:00,7.3821945,8.836514,181.39716,183.50346,2026-09-16,15,Wednesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-16 16:00:00,5.509882,6.792466,231.63248,237.99466,2026-09-16,16,Wednesday,Suroeste,Suroeste,Suroeste,Oestesuroeste,Noreste,Noreste
2026-09-16 17:00:00,6.206738,8.581677,253.14151,260.34018,2026-09-16,17,Wednesday,Oeste,Oeste,Oestesuroeste,Oeste,Este,Este
2026-09-16 18:00:00,3.244996,7.229191,250.55988,251.11382,2026-09-16,18,Wednesday,Oeste,Oeste,Oestesuroeste,Oestesuroeste,Este,Este
2026-09-16 19:00:00,0.76367533,4.1085763,224.9999,208.8107,2026-09-16,19,Wednesday,Suroeste,Suroeste,Suroeste,Sursuroeste,Noreste,Noreste
2026-09-16 20:00:00,0.6489992,3.244996,123.690094,183.17976,2026-09-16,20,Wednesday,Sureste,Sur,Estesureste,Sur,Noroeste,Norte
2026-09-16 21:00:00,1.0182338,1.4058449,44.999897,140.19447,2026-09-16,21,Wednesday,Noreste,Sureste,Noreste,Sureste,Suroeste,Noroeste
2026-09-16 22:00:00,1.0948973,1.7076298,9.462248,341.56494,2026-09-16,22,Wednesday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-16 23:00:00,0.742159,1.9881649,14.036275,174.80566,2026-09-16,23,Wednesday,Norte,Sur,Nornoreste,Sur,Sur,Norte
2026-09-17 00:00:00,2.16,2.50064,360.0,329.74365,2026-09-17,0,Thursday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-17 01:00:00,3.6,4.060985,360.0,347.19574,2026-09-17,1,Thursday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-17 02:00:00,4.8633323,5.12289,357.87894,341.56494,2026-09-17,2,Thursday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-17 03:00:00,5.5829024,5.4149795,358.15244,344.57776,2026-09-17,3,Thursday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-17 04:00:00,5.7852573,5.6492476,354.64426,337.5205,2026-09-17,4,Thursday,Norte,Norte,Norte,Nornoroeste,Sur,Sur
2026-09-17 05:00:00,6.698806,7.8087645,353.82993,334.02567,2026-09-17,5,Thursday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-17 06:00:00,6.6818557,7.8149853,355.36462,331.07367,2026-09-17,6,Thursday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-17 07:00:00,5.4656014,7.0107627,342.75845,330.8026,2026-09-17,7,Thursday,Norte,Noroeste,Nornoroeste,Nornoroeste,Sur,Sureste
2026-09-17 08:00:00,3.7842832,5.072041,272.72626,297.47433,2026-09-17,8,Thursday,Oeste,Noroeste,Oeste,Oestenoroeste,Este,Sureste
2026-09-17 09:00:00,5.1919937,5.8409934,213.6901,213.6901,2026-09-17,9,Thursday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-17 10:00:00,8.93859,10.829958,205.01686,201.4478,2026-09-17,10,Thursday,Suroeste,Sur,Sursuroeste,Sursuroeste,Noreste,Norte
2026-09-17 11:00:00,11.701385,15.124284,180.88138,178.63611,2026-09-17,11,Thursday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-17 12:00:00,6.6794305,7.9465466,165.96373,166.9081,2026-09-17,12,Thursday,Sur,Sur,Sursureste,Sursureste,Norte,Norte
2026-09-17 13:00:00,9.0018,11.173057,178.85426,177.22984,2026-09-17,13,Thursday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-17 14:00:00,5.876938,7.1321807,220.0302,222.95459,2026-09-17,14,Thursday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-17 15:00:00,5.4744864,7.0911775,242.5925,246.0375,2026-09-17,15,Thursday,Suroeste,Suroeste,Oestesuroeste,Oestesuroeste,Noreste,Noreste
2026-09-17 16:00:00,5.7628117,7.256032,231.34016,240.2552,2026-09-17,16,Thursday,Suroeste,Suroeste,Suroeste,Oestesuroeste,Noreste,Noreste
2026-09-17 17:00:00,6.8423676,9.080639,243.43501,256.2392,2026-09-17,17,Thursday,Suroeste,Oeste,Oestesuroeste,Oestesuroeste,Noreste,Este
2026-09-17 18:00:00,3.710795,8.641874,247.1663,268.80655,2026-09-17,18,Thursday,Suroeste,Oeste,Oestesuroeste,Oeste,Noreste,Este
2026-09-17 19:00:00,0.25455844,2.907989,44.999897,291.80148,2026-09-17,19,Thursday,Noreste,Oeste,Noreste,Oestenoroeste,Suroeste,Este
2026-09-17 20:00:00,2.5071096,3.0652895,68.96242,93.366394,2026-09-17,20,Thursday,Este,Este,Estenoreste,Este,Oeste,Oeste
2026-09-17 21:00:00,2.50064,4.1085763,59.743652,118.8107,2026-09-17,21,Thursday,Noreste,Sureste,Estenoreste,Estesureste,Suroeste,Noroeste
2026-09-17 22:00:00,2.8856194,9.361731,183.57626,142.02834,2026-09-17,22,Thursday,Sur,Sureste,Sur,Sureste,Norte,Noroeste
2026-09-17 23:00:00,4.452954,6.1569467,345.9637,344.7448,2026-09-17,23,Thursday,Norte,Norte,Nornoroeste,Nornoroeste,Sur,Sur
