fecha_hora,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,fecha,hora,dia_semana,viene_de_10m,viene_de_100m,viene_de_10m_detalle,viene_de_100m_detalle,va_hacia_10m,va_hacia_100m
2026-09-18 01:00:00,2.0124612,4.3349743,349.69522,311.63345,2026-09-18,1,Friday,Norte,Noroeste,Norte,Noroeste,Sur,Sureste
2026-09-18 02:00:00,2.3469126,4.293669,355.60138,326.97614,2026-09-18,2,Friday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-18 03:00:00,1.835647,3.710795,348.6901,292.83368,2026-09-18,3,Friday,Norte,Noroeste,Nornoroeste,Oestenoroeste,Sur,Sureste
2026-09-18 04:00:00,2.7059932,4.1085763,356.186,331.1893,2026-09-18,4,Friday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-18 05:00:00,3.0652895,3.6,356.6336,306.86996,2026-09-18,5,Friday,Norte,Noroeste,Norte,Noroeste,Sur,Sureste
2026-09-18 06:00:00,3.06,3.4388947,360.0,312.8789,2026-09-18,6,Friday,Norte,Noroeste,Norte,Noroeste,Sur,Sureste
2026-09-18 07:00:00,2.4014995,2.3400002,347.00537,292.6199,2026-09-18,7,Friday,Norte,Noroeste,Nornoroeste,Oestenoroeste,Sur,Sureste
2026-09-18 08:00:00,2.4149535,3.438895,243.43501,276.0089,2026-09-18,8,Friday,Suroeste,Oeste,Oestesuroeste,Oeste,Noreste,Este
2026-09-18 09:00:00,5.509882,6.502461,218.36752,228.36655,2026-09-18,9,Friday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-18 10:00:00,7.8954163,8.936778,204.22774,207.5972,2026-09-18,10,Friday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-18 11:00:00,10.32924,12.320471,202.5431,205.06743,2026-09-18,11,Friday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-18 12:00:00,8.65873,10.8015,200.69553,203.57472,2026-09-18,12,Friday,Sur,Suroeste,Sursuroeste,Sursuroeste,Norte,Noreste
2026-09-18 13:00:00,6.28713,7.729527,203.6294,207.75845,2026-09-18,13,Friday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-18 14:00:00,6.7397914,8.748075,214.11452,216.6342,2026-09-18,14,Friday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-18 15:00:00,7.0843205,9.340941,242.78397,244.91644,2026-09-18,15,Friday,Suroeste,Suroeste,Oestesuroeste,Oestesuroeste,Noreste,Noreste
2026-09-18 16:00:00,5.12289,7.072878,251.56496,255.2564,2026-09-18,16,Friday,Oeste,Oeste,Oestesuroeste,Oestesuroeste,Este,Este
2026-09-18 17:00:00,2.6758924,4.4565907,317.72638,313.36346,2026-09-18,17,Friday,Noroeste,Noroeste,Noroeste,Noroeste,Sureste,Sureste
2026-09-18 18:00:00,1.659518,4.752136,347.4712,322.69595,2026-09-18,18,Friday,Norte,Noroeste,Nornoroeste,Noroeste,Sur,Sureste
2026-09-18 19:00:00,1.1384199,2.5582807,18.435053,320.7106,2026-09-18,19,Friday,Norte,Noroeste,Nornoreste,Noroeste,Sur,Sureste
2026-09-18 20:00:00,3.4576871,4.2366967,51.34017,77.735245,2026-09-18,20,Friday,Noreste,Este,Noreste,Estenoreste,Suroeste,Oeste
2026-09-18 21:00:00,1.7076298,1.9134263,18.435053,48.814175,2026-09-18,21,Friday,Norte,Noreste,Nornoreste,Noreste,Sur,Suroeste
2026-09-18 22:00:00,1.9386592,2.3469126,21.801476,94.39862,2026-09-18,22,Friday,Norte,Este,Nornoreste,Este,Sur,Oeste
2026-09-18 23:00:00,1.2727921,0.8049845,8.130019,116.56499,2026-09-18,23,Friday,Norte,Sureste,Norte,Estesureste,Sur,Noroeste
2026-09-19 00:00:00,0.742159,0.9,14.036275,180.0,2026-09-19,0,Saturday,Norte,Sur,Nornoreste,Sur,Sur,Norte
2026-09-19 01:00:00,3.5455887,5.8603754,336.0375,312.5104,2026-09-19,1,Saturday,Noroeste,Noroeste,Nornoroeste,Noroeste,Sureste,Sureste
2026-09-19 02:00:00,3.06,5.402999,360.0,330.01843,2026-09-19,2,Saturday,Norte,Noroeste,Norte,Nornoroeste,Sur,Sureste
2026-09-19 03:00:00,2.16,3.5864744,360.0,287.52567,2026-09-19,3,Saturday,Norte,Oeste,Norte,Oestenoroeste,Sur,Este
2026-09-19 04:00:00,2.4014995,5.3305535,347.00537,281.68933,2026-09-19,4,Saturday,Norte,Oeste,Nornoroeste,Oestenoroeste,Sur,Este
2026-09-19 05:00:00,1.08,3.4152596,360.0,288.43503,2026-09-19,5,Saturday,Norte,Oeste,Norte,Oestenoroeste,Sur,Este
2026-09-19 06:00:00,1.484318,1.08,14.036275,360.0,2026-09-19,6,Saturday,Norte,Norte,Nornoreste,Norte,Sur,Sur
2026-09-19 07:00:00,4.2136917,5.7431,70.01681,122.1957,2026-09-19,7,Saturday,Este,Sureste,Estenoreste,Estesureste,Oeste,Noroeste
2026-09-19 08:00:00,1.659518,0.9,220.60121,180.0,2026-09-19,8,Saturday,Suroeste,Sur,Suroeste,Sur,Noreste,Norte
2026-09-19 09:00:00,6.21717,7.289444,202.1095,200.22495,2026-09-19,9,Saturday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-19 10:00:00,7.072878,8.163749,194.7436,194.03627,2026-09-19,10,Saturday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-19 11:00:00,10.041354,12.616703,194.5345,194.03627,2026-09-19,11,Saturday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-19 12:00:00,4.73506,6.0721655,171.25392,168.0239,2026-09-19,12,Saturday,Sur,Sur,Sur,Sursureste,Norte,Norte
2026-09-19 13:00:00,2.5264204,3.4152596,184.08554,198.43504,2026-09-19,13,Saturday,Sur,Sur,Sur,Sursuroeste,Norte,Norte
2026-09-19 14:00:00,4.14,5.0432134,180.0,182.04536,2026-09-19,14,Saturday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-19 15:00:00,8.211235,11.19189,243.9967,242.19862,2026-09-19,15,Saturday,Suroeste,Suroeste,Oestesuroeste,Oestesuroeste,Noreste,Noreste
2026-09-19 16:00:00,4.2175345,5.815978,39.805527,21.801476,2026-09-19,16,Saturday,Noreste,Norte,Noreste,Nornoreste,Suroeste,Sur
2026-09-19 17:00:00,0.8049845,3.1845248,243.43501,312.70938,2026-09-19,17,Saturday,Suroeste,Noroeste,Oestesuroeste,Noroeste,Noreste,Sureste
2026-09-19 18:00:00,1.8,2.9522195,126.86999,127.568665,2026-09-19,18,Saturday,Sureste,Sureste,Sureste,Sureste,Noroeste,Noroeste
2026-09-19 19:00:00,1.1384199,1.1525624,18.435053,141.34016,2026-09-19,19,Saturday,Norte,Sureste,Nornoreste,Sureste,Sur,Noroeste
2026-09-19 20:00:00,1.659518,2.7475805,40.601215,121.60746,2026-09-19,20,Saturday,Noreste,Sureste,Noreste,Estesureste,Suroeste,Noroeste
2026-09-19 21:00:00,1.609969,2.9522195,26.564985,127.568665,2026-09-19,21,Saturday,Noreste,Sureste,Nornoreste,Sureste,Suroeste,Noroeste
2026-09-19 22:00:00,0.56920993,1.659518,18.435053,167.4712,2026-09-19,22,Saturday,Norte,Sur,Nornoreste,Sursureste,Sur,Norte
2026-09-19 23:00:00,0.54,2.4149535,360.0,206.56499,2026-09-19,23,Saturday,Norte,Suroeste,Norte,Sursuroeste,Sur,Noreste
