fecha_hora,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,fecha,hora,dia_semana,viene_de_10m,viene_de_100m,viene_de_10m_detalle,viene_de_100m_detalle,va_hacia_10m,va_hacia_100m
2026-09-20 12:00:00,6.489992,8.155807,199.44012,202.03629,2026-09-20,12,Sunday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-20 13:00:00,5.7431,7.6473517,212.19571,206.56499,2026-09-20,13,Sunday,Suroeste,Suroeste,Sursuroeste,Sursuroeste,Noreste,Noreste
2026-09-20 14:00:00,4.8899083,6.391901,263.6599,260.2725,2026-09-20,14,Sunday,Oeste,Oeste,Oeste,Oeste,Este,Este
2026-09-20 15:00:00,4.755544,6.9247384,299.4758,297.8972,2026-09-20,15,Sunday,Noroeste,Noroeste,Oestenoroeste,Oestenoroeste,Sureste,Sureste
2026-09-20 16:00:00,2.50064,4.080882,329.74365,318.57642,2026-09-20,16,Sunday,Noroeste,Noroeste,Nornoroeste,Noroeste,Sureste,Sureste
2026-09-20 17:00:00,2.7416782,4.965521,293.1986,313.53125,2026-09-20,17,Sunday,Noroeste,Noroeste,Oestenoroeste,Noroeste,Sureste,Sureste
2026-09-20 18:00:00,3.143565,3.536439,76.75947,14.743609,2026-09-20,18,Sunday,Este,Norte,Estenoreste,Nornoreste,Oeste,Sur
2026-09-20 19:00:00,4.542994,6.1226463,56.3099,65.695465,2026-09-20,19,Sunday,Noreste,Noreste,Estenoreste,Estenoreste,Suroeste,Suroeste
2026-09-20 20:00:00,2.6758924,3.3092597,340.3461,337.6198,2026-09-20,20,Sunday,Norte,Norte,Nornoroeste,Nornoroeste,Sur,Sur
2026-09-20 21:00:00,2.226477,3.8268526,75.96373,131.18582,2026-09-20,21,Sunday,Este,Sureste,Estenoreste,Sureste,Oeste,Noroeste
2026-09-20 22:00:00,2.4482646,5.1919937,17.102825,56.309914,2026-09-20,22,Sunday,Norte,Noreste,Nornoreste,Estenoreste,Sur,Suroeste
2026-09-20 23:00:00,0.8049845,3.9966488,63.435013,172.23492,2026-09-20,23,Sunday,Noreste,Sur,Estenoreste,Sur,Suroeste,Norte
2026-09-21 00:00:00,5.0432134,10.644379,55.175446,86.12155,2026-09-21,0,Monday,Noreste,Este,Noreste,Este,Suroeste,Oeste
2026-09-21 01:00:00,4.1046314,8.553314,37.875053,81.528946,2026-09-21,1,Monday,Noreste,Este,Noreste,Este,Suroeste,Oeste
2026-09-21 02:00:00,1.8,5.6521144,53.13002,80.83774,2026-09-21,2,Monday,Noreste,Este,Noreste,Este,Suroeste,Oeste
2026-09-21 03:00:00,1.4399999,3.3481934,360.0,53.74608,2026-09-21,3,Monday,Norte,Noreste,Norte,Noreste,Sur,Suroeste
2026-09-21 04:00:00,2.8116899,4.8433046,309.8055,311.98712,2026-09-21,4,Monday,Noroeste,Noroeste,Noroeste,Noroeste,Sureste,Sureste
2026-09-21 05:00:00,0.17999999,1.6981165,90.0,212.00534,2026-09-21,5,Monday,Este,Suroeste,Este,Sursuroeste,Oeste,Noreste
2026-09-21 06:00:00,2.50064,3.06,210.25635,180.0,2026-09-21,6,Monday,Suroeste,Sur,Sursuroeste,Sur,Noreste,Norte
2026-09-21 07:00:00,1.8,2.19718,270.0,325.0079,2026-09-21,7,Monday,Oeste,Noroeste,Oeste,Noroeste,Este,Sureste
2026-09-21 08:00:00,2.0124612,4.514377,10.304792,4.5738406,2026-09-21,8,Monday,Norte,Norte,Norte,Norte,Sur,Sur
2026-09-21 09:00:00,4.5536795,5.154415,198.43504,204.77512,2026-09-21,9,Monday,Sur,Suroeste,Sursuroeste,Sursuroeste,Norte,Noreste
2026-09-21 10:00:00,6.8423676,8.3520775,206.56499,217.11694,2026-09-21,10,Monday,Suroeste,Suroeste,Sursuroeste,Suroeste,Noreste,Noreste
2026-09-21 11:00:00,9.726664,12.362475,218.991,227.95085,2026-09-21,11,Monday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-21 12:00:00,7.3094187,9.5535755,217.99878,227.29063,2026-09-21,12,Monday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-21 13:00:00,7.596341,10.062305,216.32692,222.82524,2026-09-21,13,Monday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-21 14:00:00,7.282774,10.134495,230.01317,236.59215,2026-09-21,14,Monday,Suroeste,Suroeste,Suroeste,Oestesuroeste,Noreste,Noreste
2026-09-21 15:00:00,7.386582,9.693296,226.97493,238.67136,2026-09-21,15,Monday,Suroeste,Suroeste,Suroeste,Oestesuroeste,Noreste,Noreste
2026-09-21 16:00:00,5.6060677,7.388775,222.39738,235.92276,2026-09-21,16,Monday,Suroeste,Suroeste,Suroeste,Suroeste,Noreste,Noreste
2026-09-21 17:00:00,3.4763772,4.8433046,201.25058,228.01286,2026-09-21,17,Monday,Sur,Suroeste,Sursuroeste,Suroeste,Norte,Noreste
2026-09-21 18:00:00,3.01735,4.2481523,197.35411,233.61555,2026-09-21,18,Monday,Sur,Suroeste,Sursuroeste,Suroeste,Norte,Noreste
2026-09-21 19:00:00,1.9134263,1.0182338,131.18582,135.0001,2026-09-21,19,Monday,Sureste,Sureste,Sureste,Sureste,Noroeste,Noroeste
2026-09-21 20:00:00,2.657668,5.0688457,61.69934,83.88459,2026-09-21,20,Monday,Noreste,Este,Estenoreste,Este,Suroeste,Oeste
2026-09-21 21:00:00,0.35999998,2.9024127,360.0,150.2552,2026-09-21,21,Monday,Norte,Sureste,Norte,Sursureste,Sur,Noroeste
2026-09-21 22:00:00,1.0495713,3.6,59.03632,126.86999,2026-09-21,22,Monday,Noreste,Sureste,Estenoreste,Sureste,Suroeste,Noroeste
2026-09-21 23:00:00,0.9,3.396233,270.0,147.99466,2026-09-21,23,Monday,Oeste,Sureste,Oeste,Sursureste,Este,Noroeste
2026-09-22 00:00:00,2.9024127,3.710795,29.744795,75.96373,2026-09-22,0,Tuesday,Noreste,Este,Nornoreste,Estenoreste,Suroeste,Oeste
2026-09-22 01:00:00,3.096837,6.114703,144.46223,137.38599,2026-09-22,1,Tuesday,Sureste,Sureste,Sureste,Sureste,Noroeste,Noroeste
2026-09-22 02:00:00,3.1072817,6.048107,349.99207,53.471054,2026-09-22,2,Tuesday,Norte,Noreste,Norte,Noreste,Sur,Suroeste
2026-09-22 03:00:00,2.9301877,1.2979984,312.5104,326.3099,2026-09-22,3,Tuesday,Noroeste,Noroeste,Noroeste,Nornoroeste,Sureste,Sureste
2026-09-22 04:00:00,1.8,2.0523157,323.13,344.7448,2026-09-22,4,Tuesday,Noroeste,Norte,Noroeste,Nornoroeste,Sureste,Sur
2026-09-22 05:00:00,0.56920993,1.2074767,288.43503,206.56499,2026-09-22,5,Tuesday,Oeste,Suroeste,Oestenoroeste,Sursuroeste,Este,Noreste
2026-09-22 06:00:00,1.4512063,1.3104197,330.25522,285.94547,2026-09-22,6,Tuesday,Noroeste,Oeste,Nornoroeste,Oestenoroeste,Sureste,Este
2026-09-22 07:00:00,1.8089776,2.4216523,264.2895,221.98714,2026-09-22,7,Tuesday,Oeste,Suroeste,Oeste,Suroeste,Este,Noreste
2026-09-22 08:00:00,2.1068459,2.7534704,199.9832,168.69011,2026-09-22,8,Tuesday,Sur,Sur,Sursuroeste,Sursureste,Norte,Norte
2026-09-22 09:00:00,3.189608,3.8183763,196.38962,171.86998,2026-09-22,9,Tuesday,Sur,Sur,Sursuroeste,Sur,Norte,Norte
2026-09-22 10:00:00,5.8048253,7.229191,172.87508,161.11382,2026-09-22,10,Tuesday,Sur,Sur,Sur,Sursureste,Norte,Norte
2026-09-22 11:00:00,6.489992,8.149847,183.17976,173.6599,2026-09-22,11,Tuesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-22 12:00:00,7.3997297,9.721666,184.18483,181.06088,2026-09-22,12,Tuesday,Sur,Sur,Sur,Sur,Norte,Norte
2026-09-22 13:00:00,3.964089,4.802999,177.39749,167.00539,2026-09-22,13,Tuesday,Sur,Sur,Sur,Sursureste,Norte,Norte
2026-09-22 14:00:00,2.226477,2.8460498,194.03627,198.43504,2026-09-22,14,Tuesday,Sur,Sur,Sursuroeste,Sursuroeste,Norte,Norte
2026-09-22 15:00:00,3.6,4.542994,143.13002,146.3099,2026-09-22,15,Tuesday,Sureste,Sureste,Sureste,Sursureste,Noroeste,Noroeste
2026-09-22 16:00:00,3.4623692,4.4565907,152.10283,133.36346,2026-09-22,16,Tuesday,Sureste,Sureste,Sursureste,Sureste,Noroeste,Noroeste
2026-09-22 17:00:00,3.06,4.6800003,151.92761,112.61991,2026-09-22,17,Tuesday,Sureste,Sureste,Sursureste,Estesureste,Noroeste,Noroeste
2026-09-22 18:00:00,1.08,4.327493,180.0,106.9276,2026-09-22,18,Tuesday,Sur,Este,Sur,Estesureste,Norte,Oeste
2026-09-22 19:00:00,1.5484185,5.2478566,35.537766,84.093956,2026-09-22,19,Tuesday,Noreste,Este,Noreste,Este,Suroeste,Oeste
2026-09-22 20:00:00,0.56920993,3.244996,18.435053,109.440125,2026-09-22,20,Tuesday,Norte,Este,Nornoreste,Estesureste,Sur,Oeste
2026-09-22 21:00:00,0.17999999,2.3400002,360.0,157.3801,2026-09-22,21,Tuesday,Norte,Sureste,Norte,Sursureste,Sur,Noroeste
2026-09-22 22:00:00,2.0523157,3.84796,37.875053,79.21575,2026-09-22,22,Tuesday,Noreste,Este,Noreste,Este,Suroeste,Oeste
2026-09-22 23:00:00,2.0523157,3.6,285.25516,233.13002,2026-09-22,23,Tuesday,Oeste,Suroeste,Oestenoroeste,Suroeste,Este,Noreste
